id,created_at,name,cuisine_id,address_str,published,video_links,phone_number,tags_id,placeId,ratings,price,website_url,handicap,vege,schedule,picture_profile,number_of_reviews,GPS_address,reviews
124,1712447716347,La Piadineria,0,"26 Rue Soufflot, 75005 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710869192/jemxhvkwdsrotye1m9qb.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869211/nceandyj5ujegybljcop.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869229/yh0hcbefns5azvew30gl.mp4']",01 56 81 80 85,[6],ChIJHfVz90Jx5kcRe2z0uKPZIUc,4.8,,https://www.lapiadineria.com/?lang=fr,False,False,"['Monday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u200910:00\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaLJkYc7hdVe0HQHSVSBNtH1Uf9DeDGHFyLHOgzXMiHiDV7Pb87RCzgDw55zJdJJjLl0eQ-agCQ4B1Z8TiP5D7rt4jEfc_21c5LuS4Qq8OPi2RPmwf9VKKK-wkTKea_uWOCuK6Db57j3c5xM5slUY6xFe0gY7Mikju_gecnduOiyzcE&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,102,"{'type': 'point', 'data': {'lng': 2.341355, 'lat': 48.847384}}","[{'author': '', 'text': 'I am almost sure those reviews are fake. The food was absolutely horrible 0 flavors and 0 relation to italy. If i buy jambon and make a sandwich at home it will be 10 times more delicious and cheaper. Its a scam', 'rating': '1', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'I guess it was alright. I ordered online the day before but when I came my order wasn’t ready so it was a bit frustrating. I chose the Ortolana with fries. It was ok it wasn’t really tasty, the goat cheese’s was all that was to it. It was quite flat and unsatisfying.\nBut if you want something quick enough to eat then you can come here it’s alright and quite cheap.', 'rating': '3', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'GREAT FOOD. As an Italian, the food was just as back home. Super recommended!!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'We got the student menu! It was very tasty', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Amazing service! Very friendly and welcoming!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
125,1712447717198,Fay’si Tis,0,"183 Rue du Faubourg Saint-Antoine, 75011 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710869414/am94srilifcqyy45vbxn.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869438/xa7mapijk0dpgfoz2zsy.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869456/ajivky9yg6kfomavs1dw.mp4']",06 24 80 70 30,"[12, 11]",ChIJZQGNQmRz5kcRAGzYhW7gHwU,0,2,http://www.walyfay.fr/,True,True,"['Monday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 12:00\u2009–\u20093:00\u202fPM, 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 7:00\u202fPM\u2009–\u200912:00\u202fAM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbx_4TueX8OMZIsR3QlGyN0f__qHFZvUJcE5fgfjhXqQoNzIV6JDF382uk0iZfjXbBg3p7x_wi8tX_Tyuayz3CSPFqDH7eXiygEEYc89YWxyhfXTOx8cjY0EVjqiik3NdxCx_gbnsEE-0oUXhEQLaZdjjikRoHY4tSr1UK7L2k-NKc&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,0,"{'type': 'point', 'data': {'lng': 2.381323, 'lat': 48.850534}}",[]
126,1712447718009,LiBeyrouth,0,"72 Rue Mouffetard, 75005 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710869501/krfxwlezg2o7y7iwswlx.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869523/df1w8ekkgr7mvftqldsp.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869546/un7xcxwv8hdbtngsb5tc.mp4']",,"[7, 4]",ChIJO1zRe31x5kcRp1SrbxehAK4,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.349656, 'lat': 48.842575}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
127,1712447719120,Bambini,16,"13 Av. du Président Wilson, 75116 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710869614/edkqdkpapaabv3zsowpr.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869627/lwgau3bufxnnzcbgxnei.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869644/vpclikcbmkumwjbim1mq.mp4']",01 40 70 86 08,"[6, 5]",ChIJt9VeXGRv5kcRA7kQ-xGju00,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.288553, 'lat': 48.863029}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
128,1712447720022,Taco Mesa,0,"40 Rue du Faubourg Poissonnière, 75010 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710869817/wk0grgssukjlsaraks72.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869839/mwvsgxtsuhiqdkgjljem.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869873/umv10xjcwmeywd1xmzja.mp4']",09 78 81 06 00,[13],ChIJT3S9CYhv5kcRQbdZVUPGYak,4.7,,https://tacomesa.fr/,False,True,"['Monday: 12:00\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Thursday: 12:00\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Saturday: 12:00\u2009–\u20092:30\u202fPM, 7:30\u2009–\u200910:00\u202fPM', 'Sunday: Closed']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJaHo35KKN1ZSa88rTximFxNWCAa8SA0UG0zsQ8-EGyFvrWU0G3sg_LNTf2q1T7RhEOY6UeHJWSCbYmfRZ26CAQZUGzRV6dqj-5uwBp78V9XRCGD5NKQEP7_rfwykPELXsnJ-meXBnWuzI3jdXcCmDgD111_a88P_4M5I83TSCaznhwI&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,113,"{'type': 'point', 'data': {'lng': 2.348008, 'lat': 48.873599}}","[{'author': '', 'text': 'The food was incredible not only in taste but also in aesthetics. The freshness of the ingredients is unmistakable, and the proportions were just right. Tommy’s margarita and the churros are also a must try! If you miss authentic Mexican cuisine, this is definitely the place to go.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""Authentic Mexican food.  Freshly made tortillas. My vegetarian tacos were very tasty and my daughter's birria tacos also great. The churros were superb. A little expensive but definitely will recommend."", 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'great atmosphere. came with a friend who knows mexican food. good portion of meat for al pastor & great flavour for quesadilla.\nprice for 3 tacos and a drink wasn’t cheap. took some time to wait for all three dishes since it got quite popular during peak hours.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'I’m from California and was craving tacos so we went here and I’m so glad we did! Their Paloma and tacos were so good. I loved them all, especially the Birria one. Great service!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'BEST Tacos in Paris 🌮!!taste and feel like Mexico!! 🇲🇽 SOOOO good', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
129,1712447720847,ACÀ PIGALLE,0,"48 Bd de Clichy, 75018 Paris",False,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710869929/vndo29expldm6iwf0d1l.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869938/o5mnsj4twfn240fnz4d5.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710869954/pd8qowwo43hccn1rhhj6.mp4']",01 88 61 04 05,[13],ChIJsWCnxS5v5kcR4lpaV7jKHFw,4.5,2,https://www.acarestaurants.fr/menus-carte/,True,True,"['Monday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 11:30\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u200911:00\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJY2FtvqoggZoRh_hl-pzUlz7cDlwBVcObF43yAYg5-lU4_GLDSJ6rnppRliZFSroUbiSKO8akf1KmJHyRzPiXp9hI2j8GdWet7_B7jX7qznkBOQgtLTm1ckIV4VG0nDOsCN3igEpf89ZO1r4VfdLJFij5ULVRQI485YBRkOifiVox-u&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,2263,"{'type': 'point', 'data': {'lng': 2.335594, 'lat': 48.883121}}","[{'author': '', 'text': 'Definitely worth coming here. At first we thought food was going to suck since they microwave a lot of the dishes but it was one of the best meals. Taco meat was so tasty and their burrito was 5/5! Would love to come back here again!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'We went for dinner without reservation, but even tho they were packed, they were able to give us a table.\nWe got a liter of margarita to go with our Acà nachos. They were crisp and the topping was guacamole, some pulled meat and cheddar. Overall very tasty and yummy.\nFor the entrees we got burritos with different meats, and all of them were up to our expectations. The portion was also good, didn’t leave anyone hungry.\nThe only thing we noticed was that it took some time to get the attention of the waiter to order the entrees, but they were really packed and everyone was running around, so it’s understandable.\nRecommended if you are around the Moulin Rogue.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Authentic Mexican food.\nRelaxed atmosphere with great music.\nService attentive and friendly.\nVery popular place at lunchtime.\nNo reservations possible at this time. Here it is first come, first served!', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Really nice Tacos, a bit disappointed with my cantarito, which was adapted to Paris, a bit bitter instead sour and sweet. It is an amazing drink, anyway that you should try citric, refreshing and their version bitter.  I loved my nachos and my governor tacos(prawn).\nThe horchata will be 100% better if you make it natural.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Overall, is a good place to eat tacos considering you are in Paris. Formule of three tacos for 10€ is a great option. Good flavor in the barbacoa, pastor a little dry, and carnitas would improve with a little more coriander. Sauces are good and tasty, not super spicy. Agua de horchata is super good, not too sweat which I like.  However, the dessert, the pastel de tres leches, falls short of expectations. While sweet and pastry-like, it lacks the authentic essence of a true pastel de tres leches.', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
130,1712447742015,Marvely,0,"46 Rue Crozatier, 75012 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710869998/mtk3if5cgsxdc3uk9x0d.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710870077/fa3ljkitpqltt2ff6huu.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710870134/b0dpazididpqege4gwke.mp4']",,"[2, 3, 5]",ChIJJ5uMpz1z5kcRQbTr01qAuoA,4.9,2,https://marvely.fr/,True,True,"['Monday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbDObtaFWP903egbXIIpzUiR2sUYx8kaxo0QAZE4Kx1jedamNgpmn6Oov9xR1zfysX3clwZyZBaU-BXCz1tFgxju_lfqT2rlzZ1g2bidegC6vumciTqddh7_5zTMW6YGBJ-iHkoSxnX36F2Pu41hu1cWEIxunguLX5fLTpt5ipc8rtg&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,2793,"{'type': 'point', 'data': {'lng': 2.38052, 'lat': 48.848518}}","[{'author': '', 'text': 'The food was amazing! We don’t speak French and our server spoke enough English to help. I would recommend this place to anyone traveling to Paris. I’m already wanting to return to try something else!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""Hello brunchy people, if you're looking for a place to take brunch you might somehow be lucky.\n\nApart from waiting from 1 hour and 20 mins outside the place is good and the food is good. The ambience is a bit like a coffee shop no music in the background and people whispering.\n\nI took the brioche perdue mouth watering and tasty with salted caramel, this is my to go in such places\n\nWould do it again but have to avoid the long wait!"", 'rating': '3', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'What a complete gem!  Best family oriented place we ate in Paris or London.  A must stop for breakfast, lunch, or light dinner in Paris.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'One of the best brunch in Paris. The staff is super friendly and caring. Food is original and very tasty. Service is fast! Location is very pink and girly 😬', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Amazing atmosphere with food that will make your tastebuds feel magical. If you are looking for a breakfast that’s next level please go here. Staff is very pleasant!!!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
131,1712447743005,CHEZ HAKI,0,"43 Rue des Gravilliers, 75003 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1710870277/ykbtauvb7vyggpptd5hx.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710870302/ndpybc4p4zmoxb3dbhef.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1710870376/uq48tme2ghhh6d2t6xjd.mp4']",09 87 36 29 43,"[1, 9]",ChIJUcyFxxxv5kcRF2lLWhD03L4,4.7,,https://chezhaki.eatbu.com/?lang=fr,True,False,"['Monday: 11:30\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 11:30\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: Closed', 'Thursday: 11:30\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 11:30\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 11:30\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u200910:30\u202fPM']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbtdxYxNOdBmR_7VzxCJzaQemSzULrW7MZ3OjcPZ06jalrMBrubIzgzhNHD5E54OlFBbf15HoS5I6G1FqeZ2iJNEJ35WzmWAgBInH1eArnadAo7kXDuPnH8N2mXCOWS4ipxfu8TcznqUXW0_Tz4xdyUvL_-niNcyLBldUPThtXOi-0H&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,1906,"{'type': 'point', 'data': {'lng': 2.355487, 'lat': 48.86414}}","[{'author': '', 'text': ""Went with my girlfriend; we enjoyed the ravioli and Nems starters, both worth trying.\n\nUnfortunately, the main dishes fell short. The Poulet Croustillant noodles lacked flavor, were excessively greasy, and the chicken was merely okay.\n\nRiz loc-lac had dry rice, chewy beef, mainly fat.\n\nHoping to give the benefit of the doubt, we visited at 4 PM, but suspect the dishes weren't freshly made—microwave sounds and quick service raised concerns."", 'rating': '3', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Good overall, good quality-price ratio, vegetarian lamen did not reach the highest expectations (noodles were very good, the broth could have a bit more flavor), but very large portion size, and definitely better than a lot of places in France.', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'We discovered this restaurant while on a walk and decided to try right then and there. The gyoza was fab and we also enjoyed the soup ramen. I ordered the fried chicken cutlet noodles for myself but the serving was pretty big and would actually be enough for two people. We shall return.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Very busy Chinese restaurant with nice expedite staff and extremely fast turnaround. Food was good and overall a very authentic Chinese restaurant experience.', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'The food was incredible. Tender noodles with the perfect chew with rich delicious broth. We loved the S7! The service was excellent and the atmosphere cozy. A perfect rich and hearty meal at very reasonable prices especially for the flavor, portions, and quality.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
132,1712447744046,Plan D - DWICH & GLACE,0,"22 Rue des Vinaigriers, 75010 Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711457946/j0mmlxiuvtcjq0myfbti.mp4'],,"[9, 10]",ChIJqcm0XHVv5kcRAdg_SFD1ZZQ,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.363196, 'lat': 48.873202}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
133,1712447744884,Mopa,10,"17 Rue du Croissant, 75002 Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711458398/nfohsodkujmh4pkgta7r.mp4'],09 81 44 98 93,"[9, 10]",ChIJZWuKoD1u5kcR50NbI_39dcE,4.8,2,https://mopa-concept.fr/,True,True,"['Monday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Tuesday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Wednesday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Thursday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Friday: 12:00\u2009–\u20092:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 7:00\u2009–\u20099:30\u202fPM']",ATplDJaBd17eIQDnbxCaEuA_u2P8tSfVUkFe3OKrpWDYDBx1uily1M_EAgzlGcHlJe56VbAZEjk9__nUDmdMDSGw4FhsQLYzifpWI4-qOtBm5LQW5IbjLTLARWBYXB-wW6fR3stdXahB7N3KG6W_OIHpiLcEtRjB4YMVe13Z0cZoxc6pp-Jc,894,"{'type': 'point', 'data': {'lng': 2.343949, 'lat': 48.868904}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
134,1712447745671,GYOZA HOUSE,0,"20 Rue de Châteaudun, 75009 Paris",True,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711623718/rzzrcqopcbmfpskgjppg.mp4'],01 73 75 24 47,"[1, 9, 10, 2]",ChIJWQgua8pR5kcRdoCY0-6cnjI,4.7,2,https://www.gyozahouse.fr/,True,True,"['Monday: 12:00\u2009–\u20099:00\u202fPM', 'Tuesday: 12:00\u2009–\u20099:00\u202fPM', 'Wednesday: 12:00\u2009–\u20099:00\u202fPM', 'Thursday: 12:00\u2009–\u20099:00\u202fPM', 'Friday: 12:00\u2009–\u20099:00\u202fPM', 'Saturday: 12:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJbqvDsdP4X5nICh6mIrnipi4dvcVtNyGQHsjVaBN44nzHKghXdzf4sYc_49Mqr-eZc8YusJC_ANaCA48XnRGiXhyKhhMqiS_7qWuxrjEMBIthk__eYh0F-OaL2iVDNaYBpUThs7NqiMadplWcnC2NCz5BcrzsXEeF7lkZ8S-m91hoew&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,2434,"{'type': 'point', 'data': {'lng': 2.338314, 'lat': 48.876096}}","[{'author': '', 'text': 'Most creative gyozas I tried in Paris.\nTruly a wonderful cuisine served near Opera. It is this kind of dish which gives you a happy day! It’s also affordable given the quality which you get.\nHighly highly recommend to go.\nI recommend the shiitake veggie gyoza which will make you melt ✨', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Loved the food and the wide selection. Great presentation, atmosphere, decoration and eating experience. However difficult to see the difference of which flavor gyoza was which when served. Music choice was very pleasant.\nThere were unfortunately  two flickering lights which was distracting.', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Very good gyozas and lots of choices. Super friendly staff and cute setting.', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': ""Gyoza 🥟 coconut chicken filling was good.  If you are from East Asia, you probably won't be satisfied by some of the taste, however, It's quite interesting to try 8 flavour gyoza in one go 😊"", 'rating': '3', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'For me, it’s easy. If you feel like eating gyozas, you need to come to this place.\n\nIt’s the best gyozas you can find in the city.\n\nThe service is nice and very polite.\n\nYou won’t be disappointed. I highly recommend.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
135,1712447746487,Boneshaker Donuts,0,"86 Rue d'Aboukir, 75002 Paris",True,"['https://res.cloudinary.com/di65pb1aa/video/upload/v1711623856/z1dh1zw5vx2r2elafjeg.mp4', 'https://res.cloudinary.com/di65pb1aa/video/upload/v1711623956/hoeh8ftsetpgs7pklbii.mp4']",,"[11, 10, 9]",ChIJVVWZuRdu5kcRVRJ28o0ITPU,0,,,False,False,[],,0,"{'type': 'point', 'data': {'lng': 2.347771, 'lat': 48.867944}}","[{'author': '', 'text': '', 'rating': '', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
136,1712447767413,Land & monkeys,0,86 BOULEVARD BEAUMARCHAIS 75011 PARIS,False,['https://res.cloudinary.com/di65pb1aa/video/upload/v1711624063/lyojjul2ula5nvppr4xz.mp4'],09 54 40 95 83,"[11, 9, 10]",ChIJq1FyN_tt5kcR6TCZguVikUw,4.8,,http://land.restaurant/,False,True,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: 6:00\u2009–\u20097:30\u202fPM', 'Thursday: 12:00\u2009–\u20091:00\u202fPM, 6:00\u2009–\u20097:30\u202fPM', 'Friday: 12:00\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Saturday: 12:00\u2009–\u20091:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATplDJYNw6HADQlahiGQrB0XC7VDhWr2Naj7l2tmNfNKbthooagn_igF50DfAqKKwa4Yu3MH3O9ZbPl_Tnn5cJwBgsK5MKUT0jg0UI21IolbvlKC7uVTVv-2p_rvHs_uq_G5F33kGXDiCnMh7ylKc4UGvNnq1Nm6b0jCWRzljLvhU0WW2S5Z&key=AIzaSyBM05T0u8LoAKr2MtbTIjXtFmrU-06ye6U,317,"{'type': 'point', 'data': {'lng': 2.367903, 'lat': 48.859369}}","[{'author': '', 'text': 'Absolutely delightful dining experience. Visited here as a birthday treat and was blown away by the food. 8 course tasting meal with an extra little sweet treat at the end. The staff were very friendly and helpful and I thoroughly enjoyed each course, nothing I didn’t enjoy. Each course was explained by the waiter and it was also very interesting to learn that they produce very minimal waste here as they use every little bit in some way whether added into a sauce or used as a glaze. I’ve been vegan for 2 years and vegetarian for many many years and this is honestly some of the best food I’ve ever eaten. Will definitely visit again. I also thought £55 for the meal was more than reasonable for the quality of food. Nice little touch to have a birthday card for me on the table too.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'The food was creative and tasted fantastic. Everything was vegan too. Every course brought to our table was more delicious than the previous one. The staff were friendly and thoroughly explained each dish brought to our table. The interior of the restaurant was clean and had a nice vibe. I highly recommend this place for a date night or celebration. I’m not sure if they have earned any Michelin Stars, but they deserve one if not!', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'Flavoursome dining experience and attentive/kind staff. We really enjoyed our evening here, the food from start to finish was spectacular with interesting flavours and immaculate presentation! We ended up spending 2.5 hours in the restaurant, leaving with a huge smile on our face… worth the £.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'The food was great and very good value for money and wine pairing really worked so no complaints on that front and well worth a visit. However please put a curtain around the entrance so you don’t get hit with an icy blast every time the door is opened . It’s simply and everywhere in Europe . Second and most disappointing please don’t rush me out the door when I’m having my digestive. I’ve enjoyed a good meal I’m relaxing and I want to end my meal comfortably. This was not just us but everyone was rushed out to make way for the second siting . Adjust your course timings don’t simply say sorry we have our next sitting coming. And finally 2  to 3 tables too many in this small restaurant making it a little more cramped and less personal than I would have liked . Still a great meal though.', 'rating': '4', 'date_published': None, 'author_profile_url': '', 'lang': ''}, {'author': '', 'text': 'What an excellent experience! We had the 8 course dining experience and it was just phenomenal. We’ve been vegan for 8 years now and have never eaten such imaginative, creative and delicious food before. This is another level of genius. We also enjoyed the wine pairing, which was a delightful accompaniment to each course. Would highly recommend to all so you can experience the extensive range of what can be done with just plants!! Our minds were left blown.', 'rating': '5', 'date_published': None, 'author_profile_url': '', 'lang': ''}]"
